support,itemsets,length
0.375,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44'})",5
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",5
0.375,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 42'})",5
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",5
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 42'})",5
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",5
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.375,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 42'})",5
0.375,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.375,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48'})",5
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.375,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 42'})",5
0.2916666666666667,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.3333333333333333,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",5
0.2916666666666667,"frozenset({'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.2916666666666667,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.3333333333333333,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",5
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44'})",6
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",6
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 42'})",6
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 42'})",6
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",6
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 42'})",6
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 42'})",6
0.25,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.25,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",6
0.25,"frozenset({'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.25,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.3333333333333333,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",6
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 42'})",7
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",7
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48'})",7
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",7
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",7
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",7
0.25,"frozenset({'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",7
0.2916666666666667,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",7
0.25,"frozenset({'Mountain-100 Black, 42', 'Mountain-100 Silver, 38', 'Mountain-100 Black, 38', 'Mountain-100 Black, 48', 'Mountain-100 Black, 44', 'Mountain-100 Silver, 44', 'Mountain-100 Silver, 48', 'Mountain-100 Silver, 42'})",8
