SpecialOfferID,Description,ProductID,Name,Year,TerritoryID,TotalOrderQuantity,LineTotal
2,Volume Discount 11 to 14,784,"Mountain-200 Black, 46",2014,9,10973028,25182989529.72
2,Volume Discount 11 to 14,784,"Mountain-200 Black, 46",2014,10,2992644,6868088053.559999
2,Volume Discount 11 to 14,785,"Mountain-300 Black, 38",2012,1,75416,46295342.087455995
2,Volume Discount 11 to 14,785,"Mountain-300 Black, 38",2012,2,75416,46295342.087455995
2,Volume Discount 11 to 14,786,"Mountain-300 Black, 40",2012,1,133692,82069015.518672
2,Volume Discount 11 to 14,786,"Mountain-300 Black, 40",2012,2,113124,69443013.131184
2,Volume Discount 11 to 14,786,"Mountain-300 Black, 40",2013,1,113124,69443013.131184
2,Volume Discount 11 to 14,788,"Mountain-300 Black, 48",2012,1,44564,27356338.506224
2,Volume Discount 11 to 14,789,"Road-250 Red, 44",2012,1,123408,171389047.67712
2,Volume Discount 11 to 14,789,"Road-250 Red, 44",2012,4,123408,171389047.67712
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2012,1,7822696,19113584271.600002
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2012,4,12851572,24919198968.49656
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2012,6,6705168,16383072232.8
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2012,7,4470112,10922048155.199999
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2012,8,5028876,12287304174.599998
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2012,9,22350560,54610240776.0
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2012,10,5587640,13652560194.0
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2013,1,1676292,4095768058.2
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2013,4,1676292,4095768058.2
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2013,6,1117528,2730512038.7999997
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2013,7,3352584,8191536116.4
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2013,8,7263932,17748328252.2
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2013,9,11734044,28670376407.399998
2,Volume Discount 11 to 14,790,"Road-250 Red, 48",2013,10,5028876,12287304174.599998
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2012,2,3390292,4203962669.910808
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2012,4,1621444,2010590842.131256
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2012,5,1621444,2010590842.131256
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2012,6,1768848,2193371827.779552
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2013,4,442212,1080478690.1999998
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2013,7,442212,1080478690.1999998
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2013,8,589616,1440638253.6
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2013,9,1768848,4321914760.799999
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2013,10,737020,1800797817.0
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2014,1,294808,720319126.8
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2014,7,294808,720319126.8
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2014,8,147404,360159563.4
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2014,9,737020,1800797817.0
2,Volume Discount 11 to 14,793,"Road-250 Black, 44",2014,10,147404,360159563.4
2,Volume Discount 11 to 14,794,"Road-250 Black, 48",2012,4,75416,93515853.122384
2,Volume Discount 11 to 14,794,"Road-250 Black, 48",2013,1,75416,104737751.35824001
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2012,1,1398624,795325752.955776
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2012,5,1282072,729048606.876128
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2013,1,116552,130595350.48
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2013,4,699312,783572102.8800001
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2013,6,233104,261190700.96
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2013,7,116552,130595350.48
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2013,9,699312,783572102.8800001
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2013,10,1864832,1356781215.206816
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2014,1,466208,522381401.92
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2014,8,233104,261190700.96
2,Volume Discount 11 to 14,797,"Road-550-W Yellow, 38",2014,9,699312,783572102.8800001
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2013,1,301664,338011495.36
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2013,4,301664,338011495.36
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2013,6,301664,338011495.36
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2013,8,301664,338011495.36
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2013,9,904992,1014034486.08
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2013,10,1809984,1152754403.775744
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2014,1,754160,845028738.4
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2014,4,1357488,1521051729.12
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2014,7,452496,507017243.04
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2014,8,150832,169005747.68
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2014,9,1357488,1521051729.12
2,Volume Discount 11 to 14,798,"Road-550-W Yellow, 40",2014,10,301664,338011495.36
2,Volume Discount 11 to 14,801,"Road-550-W Yellow, 48",2012,6,623896,354777664.308704
2,Volume Discount 11 to 14,801,"Road-550-W Yellow, 48",2013,1,527912,336220034.434592
2,Volume Discount 11 to 14,801,"Road-550-W Yellow, 48",2013,2,287952,163743537.37324798
2,Volume Discount 11 to 14,801,"Road-550-W Yellow, 48",2013,6,263956,168110017.217296
2,Volume Discount 11 to 14,804,HL Fork,2012,4,47992,6260178.031072
2,Volume Discount 11 to 14,806,ML Headset,2012,6,1881972,109420930.986192
2,Volume Discount 11 to 14,806,ML Headset,2013,1,370224,21525429.046464
2,Volume Discount 11 to 14,806,ML Headset,2013,10,370224,21525429.046464
2,Volume Discount 11 to 14,808,LL Mountain Handlebars,2013,1,113124,2863907.8184640002
2,Volume Discount 11 to 14,808,LL Mountain Handlebars,2013,6,123408,3124263.074688
2,Volume Discount 11 to 14,809,ML Mountain Handlebars,2012,6,164544,5264704.738944
2,Volume Discount 11 to 14,809,ML Mountain Handlebars,2013,1,356512,12547556.775936
2,Volume Discount 11 to 14,809,ML Mountain Handlebars,2013,10,164544,5264704.738944
2,Volume Discount 11 to 14,815,LL Mountain Front Wheel,2012,7,44564,1538681.6383119998
2,Volume Discount 11 to 14,824,ML Mountain Rear Wheel,2012,1,246816,33111997.85376
2,Volume Discount 11 to 14,824,ML Mountain Rear Wheel,2012,6,452496,60705329.39856
2,Volume Discount 11 to 14,824,ML Mountain Rear Wheel,2012,10,226248,30352664.69928
2,Volume Discount 11 to 14,824,ML Mountain Rear Wheel,2013,4,246816,33111997.85376
2,Volume Discount 11 to 14,825,HL Mountain Rear Wheel,2012,6,599900,111574804.6994
2,Volume Discount 11 to 14,825,HL Mountain Rear Wheel,2012,10,205680,38254218.754080005
2,Volume Discount 11 to 14,832,"ML Mountain Frame - Black, 48",2012,1,143976,28541108.851584
2,Volume Discount 11 to 14,832,"ML Mountain Frame - Black, 48",2012,6,143976,28541108.851584
2,Volume Discount 11 to 14,832,"ML Mountain Frame - Black, 48",2013,6,123408,24463807.587072
2,Volume Discount 11 to 14,835,"ML Road Frame-W - Yellow, 44",2012,6,89128,27394814.172544
2,Volume Discount 11 to 14,841,"Men's Sports Shorts, S",2012,4,82272,2805336.653952
2,Volume Discount 11 to 14,841,"Men's Sports Shorts, S",2013,6,75416,2571558.599456
2,Volume Discount 11 to 14,843,Cable Lock,2012,4,335944,4773764.24
2,Volume Discount 11 to 14,843,Cable Lock,2012,5,287952,4091797.9200000004
2,Volume Discount 11 to 14,843,Cable Lock,2012,6,1055824,15003259.040000001
2,Volume Discount 11 to 14,843,Cable Lock,2013,4,287952,4091797.9200000004
2,Volume Discount 11 to 14,844,Minipump,2012,1,222820,2531751.2511199997
2,Volume Discount 11 to 14,844,Minipump,2012,4,411360,4674002.30976
2,Volume Discount 11 to 14,844,Minipump,2012,6,188540,2142251.05864
2,Volume Discount 11 to 14,844,Minipump,2012,7,222820,2531751.2511199997
2,Volume Discount 11 to 14,849,"Men's Sports Shorts, M",2012,2,445640,15195573.54224
2,Volume Discount 11 to 14,849,"Men's Sports Shorts, M",2012,4,1611160,54937842.80656
2,Volume Discount 11 to 14,849,"Men's Sports Shorts, M",2012,6,788440,26884476.26704
2,Volume Discount 11 to 14,849,"Men's Sports Shorts, M",2013,6,445640,15195573.54224
2,Volume Discount 11 to 14,852,"Women's Tights, S",2012,2,4079320,173878224.74512
2,Volume Discount 11 to 14,852,"Women's Tights, S",2012,3,2680696,114262833.403936
2,Volume Discount 11 to 14,852,"Women's Tights, S",2012,4,10606232,452083384.337312
2,Volume Discount 11 to 14,852,"Women's Tights, S",2012,5,1631728,69551289.898048
2,Volume Discount 11 to 14,852,"Women's Tights, S",2012,6,5711048,243429514.643168
2,Volume Discount 11 to 14,852,"Women's Tights, S",2012,7,1282072,54647442.062752
2,Volume Discount 11 to 14,852,"Women's Tights, S",2012,10,2797248,119230782.68236801
2,Volume Discount 11 to 14,852,"Women's Tights, S",2013,4,1515176,64583340.61961601
2,Volume Discount 11 to 14,852,"Women's Tights, S",2013,6,1282072,54647442.062752
2,Volume Discount 11 to 14,854,"Women's Tights, L",2012,1,1206656,51432886.647296004
2,Volume Discount 11 to 14,854,"Women's Tights, L",2012,2,4168448,177677244.78156802
2,Volume Discount 11 to 14,854,"Women's Tights, L",2012,3,2523008,107541490.26252799
2,Volume Discount 11 to 14,854,"Women's Tights, L",2012,4,4168448,177677244.781568
2,Volume Discount 11 to 14,854,"Women's Tights, L",2012,5,2413312,102865773.29459201
2,Volume Discount 11 to 14,854,"Women's Tights, L",2012,6,7898112,336651621.691392
2,Volume Discount 11 to 14,854,"Women's Tights, L",2012,7,1316352,56108603.615232
2,Volume Discount 11 to 14,854,"Women's Tights, L",2012,10,1426048,60784320.58316801
2,Volume Discount 11 to 14,854,"Women's Tights, L",2013,1,1316352,56108603.615232
2,Volume Discount 11 to 14,854,"Women's Tights, L",2013,2,1206656,51432886.647296004
2,Volume Discount 11 to 14,854,"Women's Tights, L",2013,4,2632704,112217207.23046401
2,Volume Discount 11 to 14,854,"Women's Tights, L",2013,6,1316352,56108603.615232
2,Volume Discount 11 to 14,855,"Men's Bib-Shorts, S",2012,1,113124,5786328.347184
2,Volume Discount 11 to 14,855,"Men's Bib-Shorts, S",2012,4,143976,7364417.896416
2,Volume Discount 11 to 14,855,"Men's Bib-Shorts, S",2012,7,113124,5786328.347184
2,Volume Discount 11 to 14,856,"Men's Bib-Shorts, M",2012,2,678744,34717970.083104
2,Volume Discount 11 to 14,856,"Men's Bib-Shorts, M",2012,4,2283048,116778626.64316802
2,Volume Discount 11 to 14,856,"Men's Bib-Shorts, M",2012,5,740448,37874149.181568004
2,Volume Discount 11 to 14,856,"Men's Bib-Shorts, M",2012,6,1542600,78904477.4616
2,Volume Discount 11 to 14,856,"Men's Bib-Shorts, M",2012,7,678744,34717970.083104
2,Volume Discount 11 to 14,856,"Men's Bib-Shorts, M",2012,10,678744,34717970.083104
2,Volume Discount 11 to 14,856,"Men's Bib-Shorts, M",2013,4,1419192,72592119.26467201
2,Volume Discount 11 to 14,856,"Men's Bib-Shorts, M",2013,7,678744,34717970.083104
2,Volume Discount 11 to 14,858,"Half-Finger Gloves, S",2013,2,575904,8016650.484864
2,Volume Discount 11 to 14,858,"Half-Finger Gloves, S",2013,3,527912,7348596.277791999
2,Volume Discount 11 to 14,858,"Half-Finger Gloves, S",2013,4,1103816,15056922.73456
2,Volume Discount 11 to 14,858,"Half-Finger Gloves, S",2013,5,1103816,15365246.762656
2,Volume Discount 11 to 14,858,"Half-Finger Gloves, S",2013,6,2447592,34070764.56067199
2,Volume Discount 11 to 14,858,"Half-Finger Gloves, S",2013,8,527912,7348596.277791999
2,Volume Discount 11 to 14,858,"Half-Finger Gloves, S",2013,10,527912,7348596.277791999
2,Volume Discount 11 to 14,858,"Half-Finger Gloves, S",2014,6,527912,7348596.277791999
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2012,4,3743376,50104121.968991995
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2012,6,1583736,21197897.756111998
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2013,1,1727712,24049951.454592
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2013,2,3599400,50104065.5304
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2013,3,5759040,80166504.84864001
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2013,5,5759040,80166504.84864
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2013,6,7486752,104216456.30323198
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2013,8,3743376,52108228.15161599
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2013,9,3599400,50104065.5304
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2013,10,10510248,146303871.348768
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2014,1,1583736,22045788.833375998
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2014,3,1583736,22045788.833375998
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2014,5,1727712,24049951.454592
2,Volume Discount 11 to 14,859,"Half-Finger Gloves, M",2014,7,3167472,44091577.666751996
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2013,1,1731140,42395618.599999994
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2013,4,3808508,93270360.92
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2013,5,3808508,53014873.146928
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2013,6,4154736,101749484.64
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2013,7,1384912,33916494.879999995
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2013,8,1038684,25437371.16
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2013,9,2769824,67832989.75999999
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2013,10,1038684,25437371.16
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2014,1,2769824,67832989.75999999
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2014,4,4154736,101749484.64
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2014,6,4154736,101749484.64
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2014,7,346228,8479123.719999999
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2014,8,1384912,33916494.879999995
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2014,9,4154736,101749484.64
2,Volume Discount 11 to 14,860,"Half-Finger Gloves, L",2014,10,1731140,42395618.599999994
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2012,1,4607232,99486337.907712
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2012,2,11134144,240425316.610304
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2012,3,7294784,157520035.020544
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2012,4,11710048,252861108.84876797
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2012,5,9406432,203117939.894912
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2012,6,4799200,103631601.98719999
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2012,7,4991168,107776866.06668799
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2012,10,4607232,99486337.907712
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2013,1,4991168,107776866.06668799
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2013,4,4799200,103631601.98719999
2,Volume Discount 11 to 14,862,"Full-Finger Gloves, M",2013,6,2111648,45597904.874368
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2012,1,26409312,570269901.220992
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2012,2,9169900,198010382.3684
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2012,3,9536696,205930797.66313598
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2012,4,22374556,483145332.97889596
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2012,5,13571452,293055365.90523195
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2012,6,30444068,657394469.4630879
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2012,7,4401552,95044983.53683199
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2013,1,4401552,95044983.53683199
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2013,4,13204656,285134950.610496
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2013,5,8803104,190089967.07366398
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2013,6,29710476,641553638.873616
2,Volume Discount 11 to 14,863,"Full-Finger Gloves, L",2013,10,13571452,293055365.905232
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,1,40560096,1463951768.9664
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,2,22844192,824524559.5328
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,3,39161472,1413470673.4847999
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,4,21911776,790870495.8784
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,5,21911776,790870495.8784
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,6,42891136,1548086928.1024
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,7,30303520,1093757068.768
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,8,17249696,622600177.6064
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,9,5594496,201924381.92639998
2,Volume Discount 11 to 14,864,"Classic Vest, S",2013,10,24242816,875005655.0144
2,Volume Discount 11 to 14,864,"Classic Vest, S",2014,1,16783488,605773145.7792
2,Volume Discount 11 to 14,864,"Classic Vest, S",2014,4,29371104,1060103005.1136
2,Volume Discount 11 to 14,864,"Classic Vest, S",2014,5,17715904,639427209.4336
2,Volume Discount 11 to 14,864,"Classic Vest, S",2014,6,50350464,1817319437.3376
2,Volume Discount 11 to 14,864,"Classic Vest, S",2014,8,5128288,185097350.0992
2,Volume Discount 11 to 14,864,"Classic Vest, S",2014,9,5128288,185097350.0992
2,Volume Discount 11 to 14,864,"Classic Vest, S",2014,10,11188992,403848763.85279995
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,1,3469136,125212913.3024
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,2,5580784,201429469.2256
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,3,1659152,59884436.7968
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,4,5882448,212317548.64319998
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,5,4223296,152433111.8464
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,6,5580784,201429469.2256
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,7,5429952,195985429.5168
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,8,3469136,125212913.3024
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,9,3619968,130656953.01120001
2,Volume Discount 11 to 14,865,"Classic Vest, M",2013,10,1809984,65328476.5056
2,Volume Discount 11 to 14,865,"Classic Vest, M",2014,5,1809984,65328476.5056
2,Volume Discount 11 to 14,865,"Classic Vest, M",2014,6,7541600,272201985.44
2,Volume Discount 11 to 14,865,"Classic Vest, M",2014,7,1809984,65328476.5056
2,Volume Discount 11 to 14,865,"Classic Vest, M",2014,8,1659152,59884436.7968
2,Volume Discount 11 to 14,865,"Classic Vest, M",2014,9,3318304,119768873.5936
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2013,1,37186944,1479382757.282304
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2013,3,8227200,327297070.1952
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2013,4,8556288,340388953.003008
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2013,5,3949056,157102593.693696
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2013,6,19745280,785512968.46848
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2013,7,3619968,144010710.885888
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2013,8,3949056,157102593.693696
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2014,1,16783488,667686023.198208
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2014,2,3619968,144010710.885888
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2014,3,3619968,144010710.885888
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2014,4,4278144,170194476.501504
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2014,5,13492608,536767195.120128
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2014,6,11518080,458215898.27327996
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2014,7,12505344,497491546.69670403
2,Volume Discount 11 to 14,867,"Women's Mountain Shorts, S",2014,10,13492608,536767195.120128
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,1,10859904,432032132.657664
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,2,3921632,156011603.459712
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,3,7239936,288021421.771776
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,4,15988192,636047306.4126719
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,5,3921632,156011603.459712
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,6,23228128,924068728.184448
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,7,3921632,156011603.459712
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,8,3619968,144010710.885888
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2013,10,6938272,276020529.197952
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2014,1,7541600,300022314.3456
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2014,2,3921632,156011603.459712
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2014,3,11463232,456033917.80531204
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2014,4,10859904,432032132.657664
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2014,6,24434784,972072298.479744
2,Volume Discount 11 to 14,869,"Women's Mountain Shorts, L",2014,7,3318304,132009818.312064
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,1,4713500,13368975.466
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,2,4336420,12299457.428720001
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,3,2451020,6951867.242319999
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,4,4336420,12299457.428720001
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,5,2639560,7486626.260960001
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,6,7164520,20320842.70832
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,7,9049920,25668432.89472
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,8,7541600,21390360.7456
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2013,10,2451020,6951867.242319999
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,1,2262480,6417108.22368
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,2,4524960,12834216.44736
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,3,2262480,6417108.22368
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,4,4524960,12834216.44736
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,5,2639560,7486626.260960001
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,6,4336420,12299457.428720001
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,7,2451020,6951867.242319999
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,8,7730140,21925119.76424
2,Volume Discount 11 to 14,870,Water Bottle - 30 oz.,2014,10,4147880,11764698.41008
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,1,199633008,457159588.32
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,2,2893232,6625501.28
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,3,2893232,6625501.28
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,4,243031488,556542107.52
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,5,2893232,6625501.28
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,6,254604416,583044112.64
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,7,141768368,324649562.72
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,8,127302208,257207260.090624
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,9,245924720,563167608.8000001
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2013,10,150448064,344526066.56
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2014,1,185166848,424032081.92
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2014,4,199633008,457159588.32
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2014,6,162020992,371028071.68
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2014,7,92583424,212016040.96
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2014,8,92583424,212016040.96
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2014,9,202526240,463785089.6
2,Volume Discount 11 to 14,873,Patch Kit/8 Patches,2014,10,167807456,384279074.24
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,1,524484,4715111.16
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,2,2447592,12506989.522272
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,3,1923108,9826920.338928001
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,4,6118980,36694252.410096005
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,5,2447592,12506989.522272
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,6,2272764,12291980.453376
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,7,174828,1571703.72
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,8,349656,3143407.44
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,9,349656,3143407.44
2,Volume Discount 11 to 14,874,"Racing Socks, M",2013,10,349656,3143407.44
2,Volume Discount 11 to 14,874,"Racing Socks, M",2014,1,874140,7858518.600000001
2,Volume Discount 11 to 14,874,"Racing Socks, M",2014,2,2097936,10720276.733376
2,Volume Discount 11 to 14,874,"Racing Socks, M",2014,4,2972076,18578795.333375998
2,Volume Discount 11 to 14,874,"Racing Socks, M",2014,6,349656,3143407.44
2,Volume Discount 11 to 14,874,"Racing Socks, M",2014,7,174828,1571703.72
