DateID,Year,Quarter,Month,Day,SpecialOfferID,Description,DiscountPct,Type,Category,StartDate,EndDate,MinQty,MaxQty,ID,SalesOrderID,TerritoryID,ProductID,SalesOrderNumber,OrderQty,UnitPrice,LineTotal,TotalDue
413,2012,3,7,19,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15778,47242,7,784,SO47242,1.0,2049.0982,2049.0982,2264.2536
415,2012,3,7,21,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15800,47261,1,784,SO47261,1.0,2049.0982,2049.0982,2264.2536
417,2012,3,7,23,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15807,47269,7,784,SO47269,1.0,2049.0982,2049.0982,2264.2536
417,2012,3,7,23,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15811,47279,9,784,SO47279,1.0,2049.0982,2049.0982,2264.2536
419,2012,3,7,25,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15832,47299,1,790,SO47299,1.0,2443.35,2443.35,2699.9018
420,2012,3,7,26,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15842,47306,6,790,SO47306,1.0,2443.35,2443.35,2699.9018
420,2012,3,7,26,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15846,47305,6,790,SO47305,1.0,2443.35,2443.35,2699.9018
420,2012,3,7,26,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15851,47314,9,784,SO47314,1.0,2049.0982,2049.0982,2264.2536
421,2012,3,7,27,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15856,47316,1,790,SO47316,1.0,2443.35,2443.35,2699.9018
422,2012,3,7,28,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15861,47323,7,784,SO47323,1.0,2049.0982,2049.0982,2264.2536
423,2012,3,7,29,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15869,47330,10,790,SO47330,1.0,2443.35,2443.35,2699.9018
423,2012,3,7,29,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15871,47334,9,790,SO47334,1.0,2443.35,2443.35,2699.9018
424,2012,3,7,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,15877,47340,4,790,SO47340,1.0,2443.35,2443.35,2699.9018
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16451,47369,4,714,SO47369,12.0,27.879,327.85704,158056.5449
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16503,47365,6,782,SO47365,14.0,1188.477,16305.90444,100723.8578
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16507,47355,4,844,SO47355,13.0,11.5942,147.710108,145741.8553
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16515,47366,6,712,SO47366,11.0,5.0136,54.046608,108757.3001
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16523,47416,5,712,SO47416,11.0,5.0136,54.046608,116463.9102
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16531,47451,10,780,SO47451,11.0,1201.4234,12951.344252,114753.0264
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16539,47400,4,714,SO47400,11.0,27.879,300.53562,116295.0969
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16547,47422,4,712,SO47422,12.0,5.0136,58.959936,70421.6105
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16555,47403,1,714,SO47403,11.0,27.879,300.53562,61719.7486
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16726,47352,3,862,SO47352,12.0,22.0342,259.122192,39395.2381
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16746,47454,5,715,SO47454,11.0,27.879,300.53562,30881.7718
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16861,47395,2,793,SO47395,12.0,1265.3063,14880.002088,165028.7482
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16864,47362,6,863,SO47362,12.0,22.0342,259.122192,18493.78
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16877,47359,6,825,SO47359,11.0,189.7847,2045.879066,56546.4344
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16966,47456,4,862,SO47456,13.0,22.0342,280.715708,54376.4439
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16968,47435,4,863,SO47435,12.0,22.0342,259.122192,53889.3084
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16974,47458,4,862,SO47458,13.0,22.0342,280.715708,62642.9228
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16990,47450,2,762,SO47450,13.0,454.1342,5785.669708,73470.9
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,16998,47434,4,862,SO47434,11.0,22.0342,237.528676,41978.4044
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,17715,47439,4,716,SO47439,12.0,27.879,327.85704,66759.2041
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,17723,47441,4,782,SO47441,14.0,1188.477,16305.90444,126830.9608
425,2012,3,7,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18040,47397,6,856,SO47397,11.0,52.1942,562.653476,8940.8422
425,2012,3,7,31,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,16046,47353,10,862,SO47353,18.0,20.8945,357.29595,43727.1504
425,2012,3,7,31,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,16074,47394,3,715,SO47394,16.0,26.437,401.8424,37023.3511
425,2012,3,7,31,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,16316,47377,7,760,SO47377,18.0,430.6445,7364.02095,81546.9865
425,2012,3,7,31,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,16502,47380,6,862,SO47380,18.0,20.8945,357.29595,49566.5647
425,2012,3,7,31,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,16616,47378,3,863,SO47378,18.0,20.8945,357.29595,44437.3562
425,2012,3,7,31,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,17032,47427,4,863,SO47427,15.0,20.8945,297.746625,38741.3159
425,2012,3,7,31,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,17526,47413,6,862,SO47413,17.0,20.8945,337.446175,44333.4897
425,2012,3,7,31,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,17720,47411,6,863,SO47411,18.0,20.8945,357.29595,42214.098
425,2012,3,7,31,4,Volume Discount 25 to 40,0.1,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,25,40.0,18056,47399,6,863,SO47399,27.0,18.995,461.5785,29870.4066
427,2012,3,8,2,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18083,47473,9,790,SO47473,1.0,2443.35,2443.35,2699.9018
427,2012,3,8,2,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18087,47475,9,790,SO47475,1.0,2443.35,2443.35,2699.9018
431,2012,3,8,6,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18103,47491,8,790,SO47491,1.0,2443.35,2443.35,2699.9018
432,2012,3,8,7,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18109,47500,9,790,SO47500,1.0,2443.35,2443.35,2699.9018
434,2012,3,8,9,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18127,47516,4,784,SO47516,1.0,2049.0982,2049.0982,2264.2536
435,2012,3,8,10,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18133,47521,10,790,SO47521,1.0,2443.35,2443.35,2699.9018
437,2012,3,8,12,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18157,47540,4,784,SO47540,1.0,2049.0982,2049.0982,2264.2536
438,2012,3,8,13,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18161,47554,10,784,SO47554,1.0,2049.0982,2049.0982,2264.2536
439,2012,3,8,14,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18168,47559,9,784,SO47559,1.0,2049.0982,2049.0982,2264.2536
442,2012,3,8,17,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18182,47573,4,790,SO47573,1.0,2443.35,2443.35,2699.9018
442,2012,3,8,17,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18184,47575,4,784,SO47575,1.0,2049.0982,2049.0982,2264.2536
445,2012,3,8,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18210,47599,4,784,SO47599,1.0,2049.0982,2049.0982,2264.2536
445,2012,3,8,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18211,47595,7,790,SO47595,1.0,2443.35,2443.35,2699.9018
448,2012,3,8,23,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18224,47612,10,790,SO47612,1.0,2443.35,2443.35,2699.9018
449,2012,3,8,24,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18235,47623,9,790,SO47623,1.0,2443.35,2443.35,2699.9018
450,2012,3,8,25,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18245,47628,10,790,SO47628,1.0,2443.35,2443.35,2699.9018
451,2012,3,8,26,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18249,47638,4,784,SO47638,1.0,2049.0982,2049.0982,2264.2536
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18270,47677,4,708,SO47677,11.0,19.5136,210.356608,46923.0719
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18278,47716,3,708,SO47716,11.0,19.5136,210.356608,55147.3945
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18286,47724,3,707,SO47724,12.0,19.5136,229.479936,54538.2759
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18294,47712,4,793,SO47712,11.0,1265.3063,13640.001914,111922.8064
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18398,47732,4,790,SO47732,1.0,2443.35,2443.35,2699.9018
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,18924,47666,1,784,SO47666,12.0,1188.477,13976.48952,84508.0939
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19263,47694,1,760,SO47694,14.0,454.1342,6230.721224,81531.1583
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19271,47696,6,809,SO47696,12.0,32.6487,383.948712,68210.0597
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19287,47721,10,760,SO47721,11.0,454.1342,4895.566676,59362.3164
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19417,47662,6,715,SO47662,13.0,27.879,355.17846,39047.126
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19425,47708,6,715,SO47708,12.0,27.879,327.85704,75161.8818
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19487,47685,2,863,SO47685,13.0,22.0342,280.715708,57652.3196
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19491,47693,5,863,SO47693,11.0,22.0342,237.528676,37295.9417
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19500,47731,10,784,SO47731,1.0,2049.0982,2049.0982,2264.2536
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19503,47663,6,770,SO47663,11.0,454.1342,4895.566676,83209.0529
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19515,47726,5,863,SO47726,14.0,22.0342,302.309224,32162.6078
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19568,47720,4,852,SO47720,11.0,43.4942,468.867476,48829.2808
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19572,47700,4,852,SO47700,12.0,43.4942,511.491792,39568.4399
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19577,47681,5,862,SO47681,13.0,22.0342,280.715708,32498.588
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19644,47670,6,854,SO47670,11.0,43.4942,468.867476,87276.416
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19646,47705,7,761,SO47705,13.0,454.1342,5785.669708,21065.0998
455,2012,3,8,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19652,47725,5,854,SO47725,11.0,43.4942,468.867476,49318.9998
455,2012,3,8,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,18341,47673,6,862,SO47673,18.0,20.8945,357.29595,34742.3445
455,2012,3,8,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,19535,47680,7,863,SO47680,21.0,20.8945,416.845275,32820.7692
455,2012,3,8,30,4,Volume Discount 25 to 40,0.1,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,25,40.0,19575,47698,1,863,SO47698,33.0,18.995,564.1515,82081.6877
455,2012,3,8,30,4,Volume Discount 25 to 40,0.1,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,25,40.0,19579,47664,2,863,SO47664,26.0,18.995,444.483,46597.9222
456,2012,3,8,31,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,19685,47743,9,784,SO47743,1.0,2049.0982,2049.0982,2264.2536
730,2013,2,6,1,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,37876,51212,9,798,SO51212,1.0,1120.49,1120.49,1368.4873
730,2013,2,6,1,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,37880,51223,8,970,SO51223,1.0,1214.85,1214.85,1367.7911
730,2013,2,6,1,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,37884,51204,9,793,SO51204,1.0,2443.35,2443.35,2699.9018
731,2013,2,6,2,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,37895,51239,9,779,SO51239,1.0,2319.99,2319.99,2624.3529
732,2013,2,6,3,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,37973,51256,9,784,SO51256,1.0,2294.99,2294.99,2560.2519
732,2013,2,6,3,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,37979,51251,7,793,SO51251,1.0,2443.35,2443.35,2699.9018
732,2013,2,6,3,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,37981,51249,10,779,SO51249,1.0,2319.99,2319.99,2580.1419
733,2013,2,6,4,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38003,51263,10,981,SO51263,1.0,769.49,769.49,927.6033
735,2013,2,6,6,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38059,51287,8,793,SO51287,1.0,2443.35,2443.35,2748.4997
735,2013,2,6,6,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38083,51293,9,779,SO51293,1.0,2319.99,2319.99,2563.589
736,2013,2,6,7,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38097,51310,6,779,SO51310,1.0,2319.99,2319.99,2563.589
736,2013,2,6,7,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38113,51305,7,779,SO51305,1.0,2319.99,2319.99,2563.589
736,2013,2,6,7,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38119,51319,7,999,SO51319,1.0,539.99,539.99,612.1369
737,2013,2,6,8,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38180,51324,4,779,SO51324,1.0,2319.99,2319.99,2563.589
737,2013,2,6,8,14,Touring-1000 Promotion,0.2,New Product,Reseller,30/5/2013 0:00,29/8/2013 0:00,0,,38167,51331,4,957,SO51331,1.0,2384.07,2384.07,2644.3313
738,2013,2,6,9,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38247,51354,9,784,SO51354,1.0,2294.99,2294.99,2535.964
738,2013,2,6,9,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38249,51357,8,999,SO51357,1.0,539.99,539.99,680.0944
740,2013,2,6,11,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38312,51380,4,779,SO51380,1.0,2319.99,2319.99,2740.3779
740,2013,2,6,11,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38326,51381,1,784,SO51381,1.0,2294.99,2294.99,2535.964
740,2013,2,6,11,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38329,51390,10,860,SO51390,1.0,24.49,24.49,623.7504
741,2013,2,6,12,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38373,51399,4,779,SO51399,1.0,2319.99,2319.99,2607.7779
741,2013,2,6,12,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38381,51391,10,793,SO51391,1.0,2443.35,2443.35,2740.3337
741,2013,2,6,12,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38382,51395,4,793,SO51395,1.0,2443.35,2443.35,2699.9018
741,2013,2,6,12,13,Touring-3000 Promotion,0.15,New Product,Reseller,30/5/2013 0:00,29/8/2013 0:00,0,,38348,51401,1,959,SO51401,1.0,742.35,742.35,875.5357
742,2013,2,6,13,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38394,51409,7,779,SO51409,1.0,2319.99,2319.99,2720.4769
743,2013,2,6,14,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38482,51432,9,779,SO51432,1.0,2319.99,2319.99,2587.8769
744,2013,2,6,15,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38495,51448,9,781,SO51448,1.0,2319.99,2319.99,2607.7779
744,2013,2,6,15,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38496,51440,9,793,SO51440,1.0,2443.35,2443.35,2699.9018
744,2013,2,6,15,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38516,51443,6,779,SO51443,1.0,2319.99,2319.99,2607.7779
744,2013,2,6,15,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38517,51452,1,999,SO51452,1.0,539.99,539.99,612.1369
746,2013,2,6,17,14,Touring-1000 Promotion,0.2,New Product,Reseller,30/5/2013 0:00,29/8/2013 0:00,0,,38582,51476,10,954,SO51476,1.0,2384.07,2384.07,2644.3313
747,2013,2,6,18,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38630,51492,9,779,SO51492,1.0,2319.99,2319.99,2587.8769
747,2013,2,6,18,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38652,51491,9,784,SO51491,1.0,2294.99,2294.99,2535.964
747,2013,2,6,18,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38660,51489,4,873,SO51489,1.0,2.29,2.29,2571.5671
749,2013,2,6,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38692,51519,6,983,SO51519,1.0,769.49,769.49,927.6254
749,2013,2,6,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38695,51520,4,779,SO51520,1.0,2319.99,2319.99,2763.5719
749,2013,2,6,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38703,51516,8,779,SO51516,1.0,2319.99,2319.99,2563.589
749,2013,2,6,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38713,51511,9,793,SO51511,1.0,2443.35,2443.35,2740.3337
749,2013,2,6,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38717,51515,7,793,SO51515,1.0,2443.35,2443.35,2699.9018
749,2013,2,6,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38729,51522,9,779,SO51522,1.0,2319.99,2319.99,2587.8769
749,2013,2,6,20,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38730,51523,4,873,SO51523,1.0,2.29,2.29,2652.3757
749,2013,2,6,20,13,Touring-3000 Promotion,0.15,New Product,Reseller,30/5/2013 0:00,29/8/2013 0:00,0,,38694,51521,1,959,SO51521,1.0,742.35,742.35,820.2968
750,2013,2,6,21,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38750,51533,4,784,SO51533,1.0,2294.99,2294.99,2535.964
750,2013,2,6,21,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,38756,51534,4,779,SO51534,1.0,2319.99,2319.99,2647.5358
