DateID,Year,Quarter,Month,Day,SpecialOfferID,Description,DiscountPct,Type,Category,StartDate,EndDate,MinQty,MaxQty,ID,SalesOrderID,TerritoryID,ProductID,SalesOrderNumber,OrderQty,UnitPrice,LineTotal,TotalDue
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40468,51783,1,781,SO51783,11.0,1345.5942,14505.505476,120955.8851
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40476,51783,1,981,SO51783,11.0,446.3042,4811.159276,120955.8851
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40484,51857,7,945,SO51857,12.0,53.0642,624.034992,107757.383
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40627,51842,4,712,SO51842,14.0,5.2142,71.538824,50281.5162
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40631,51734,7,865,SO51734,12.0,36.83,433.1208,95639.9897
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40635,51857,7,948,SO51857,13.0,61.77,786.9498,107757.383
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40639,51761,8,884,SO51761,13.0,31.3142,398.942908,115124.6277
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40647,51789,1,865,SO51789,12.0,36.83,433.1208,68951.9035
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40655,51789,1,716,SO51789,12.0,28.9942,340.971792,68951.9035
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40663,51763,10,884,SO51763,12.0,31.3142,368.254992,45129.5676
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40671,51800,1,867,SO51800,11.0,40.5942,437.605476,2998.2491
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40679,51832,6,867,SO51832,14.0,40.5942,556.952424,49695.3575
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40687,51832,6,884,SO51832,11.0,31.3142,337.567076,49695.3575
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40695,51850,6,716,SO51850,11.0,28.9942,312.557476,75829.6463
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40703,51850,6,969,SO51850,12.0,1382.7606,16261.264656,75829.6463
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40711,51826,1,969,SO51826,13.0,1382.7606,17616.370044,81561.0362
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40719,51837,8,969,SO51837,13.0,1382.7606,17616.370044,77823.9958
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40727,51919,4,999,SO51919,1.0,539.99,539.99,663.5083
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40735,51748,2,865,SO51748,14.0,36.83,505.3076,60652.5416
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40739,51837,8,712,SO51837,12.0,5.2142,61.318992,77823.9958
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40747,51837,8,873,SO51837,12.0,1.3282,15.619632,77823.9958
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40755,51810,2,880,SO51810,12.0,31.8942,375.075792,51558.3371
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40763,51810,2,712,SO51810,11.0,5.2142,56.209076,51558.3371
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40771,51828,3,712,SO51828,14.0,5.2142,71.538824,74353.653
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40775,51823,10,899,SO51823,11.0,193.3836,2084.675208,112685.2793
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40783,51857,7,952,SO51857,11.0,11.7392,126.548576,107757.383
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40907,51748,2,948,SO51748,11.0,61.77,665.8806,60652.5416
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40915,51748,2,880,SO51748,14.0,31.8942,437.588424,60652.5416
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,40923,51769,6,973,SO51769,14.0,986.5742,13535.798024,62756.8287
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41099,51761,8,712,SO51761,12.0,5.2142,61.318992,115124.6277
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41107,51789,1,714,SO51789,12.0,28.9942,340.971792,68951.9035
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41163,51763,10,712,SO51763,11.0,5.2142,56.209076,45129.5676
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41171,51832,6,712,SO51832,14.0,5.2142,71.538824,49695.3575
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41179,51850,6,714,SO51850,13.0,28.9942,369.386108,75829.6463
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41187,51882,9,873,SO51882,1.0,2.29,2.29,183.7394
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41329,51858,7,972,SO51858,12.0,704.613,8286.24888,140042.1209
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41370,51734,7,883,SO51734,12.0,31.3142,368.254992,95639.9897
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41378,51761,8,715,SO51761,11.0,28.9942,312.557476,115124.6277
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41386,51774,7,883,SO51774,12.0,31.3142,368.254992,53390.7048
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41394,51814,9,966,SO51814,13.0,1382.7606,17616.370044,65741.4458
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41402,51751,8,883,SO51751,12.0,31.3142,368.254992,65705.6659
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41410,51837,8,883,SO51837,12.0,31.3142,368.254992,77823.9958
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41418,51810,2,883,SO51810,13.0,31.3142,398.942908,51558.3371
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41426,51806,9,715,SO51806,12.0,28.9942,340.971792,16234.4291
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41434,51823,10,885,SO51823,11.0,582.2678,6276.846884,112685.2793
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41442,51761,8,883,SO51761,11.0,31.3142,337.567076,115124.6277
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41462,51712,1,864,SO51712,12.0,36.83,433.1208,30980.2069
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41470,51828,3,864,SO51828,14.0,36.83,505.3076,74353.653
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41471,51828,3,884,SO51828,11.0,31.3142,337.567076,74353.653
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41478,51830,1,864,SO51830,13.0,36.83,469.2142,126852.1615
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41518,51761,8,864,SO51761,12.0,36.83,433.1208,115124.6277
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41526,51789,1,889,SO51789,13.0,582.2678,7418.091772,68951.9035
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41534,51763,10,864,SO51763,12.0,36.83,433.1208,45129.5676
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41542,51814,9,889,SO51814,12.0,582.2678,6847.469328,65741.4458
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41583,51830,1,801,SO51830,11.0,649.8842,7005.751676,126852.1615
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41586,51822,3,917,SO51822,13.0,153.149,1951.11826,145454.366
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41590,51855,4,864,SO51855,14.0,36.83,505.3076,81750.2576
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41591,51830,1,884,SO51830,12.0,31.3142,368.254992,126852.1615
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41594,51822,3,983,SO51822,11.0,446.3042,4811.159276,145454.366
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41599,51845,4,884,SO51845,13.0,31.3142,398.942908,52243.3825
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41602,51839,6,883,SO51839,12.0,31.3142,368.254992,48214.1832
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41607,51761,8,865,SO51761,11.0,36.83,397.0274,115124.6277
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41609,51735,7,972,SO51735,14.0,704.613,9667.29036,96800.2419
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41610,51748,2,715,SO51748,14.0,28.9942,397.800424,60652.5416
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41615,51739,7,782,SO51739,11.0,1331.0942,14349.195476,125157.3774
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41617,51878,10,779,SO51878,1.0,2319.99,2319.99,2563.589
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41618,51748,2,883,SO51748,11.0,31.3142,337.567076,60652.5416
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41623,51773,4,884,SO51773,14.0,31.3142,429.630824,40314.9314
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41631,51775,5,884,SO51775,11.0,31.3142,337.567076,43394.2428
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41639,51824,5,782,SO51824,11.0,1331.0942,14349.195476,59810.9802
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41641,51721,1,904,SO51721,12.0,211.1722,2483.385072,109948.7407
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41647,51824,5,869,SO51824,13.0,40.5942,517.170108,59810.9802
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41649,51774,7,711,SO51774,13.0,20.2942,258.548108,53390.7048
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41655,51858,7,969,SO51858,12.0,1382.7606,16261.264656,140042.1209
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41657,51850,6,711,SO51850,14.0,20.2942,278.436424,75829.6463
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41665,51726,1,972,SO51726,12.0,704.613,8286.24888,55908.3728
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41673,51837,8,711,SO51837,13.0,20.2942,258.548108,77823.9958
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41731,51761,8,880,SO51761,12.0,31.8942,375.075792,115124.6277
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41747,51739,7,712,SO51739,11.0,5.2142,56.209076,125157.3774
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41755,51822,3,780,SO51822,11.0,1345.5942,14505.505476,145454.366
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,41763,51839,6,714,SO51839,12.0,28.9942,340.971792,48214.1832
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42010,51721,1,951,SO51721,12.0,234.8942,2762.355792,109948.7407
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42624,51739,7,714,SO51739,13.0,28.9942,369.386108,125157.3774
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42628,51739,7,880,SO51739,14.0,31.8942,437.588424,125157.3774
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42632,51703,6,880,SO51703,12.0,31.8942,375.075792,56754.558
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42636,51721,1,880,SO51721,12.0,31.8942,375.075792,109948.7407
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42640,51711,1,937,SO51711,14.0,46.9742,644.486024,114536.7764
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42828,51711,1,867,SO51711,12.0,40.5942,477.387792,114536.7764
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42830,51721,1,782,SO51721,13.0,1331.0942,16958.140108,109948.7407
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42832,51721,1,884,SO51721,11.0,31.3142,337.567076,109948.7407
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42965,51703,6,707,SO51703,13.0,20.2942,258.548108,56754.558
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42967,51703,6,708,SO51703,12.0,20.2942,238.659792,56754.558
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,42969,51703,6,976,SO51703,12.0,986.5742,11602.112592,56754.558
759,2013,2,6,30,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,11,14.0,43011,51721,1,708,SO51721,14.0,20.2942,278.436424,109948.7407
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39215,51712,1,884,SO51712,15.0,29.6945,423.146625,30980.2069
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39230,51739,7,864,SO51739,23.0,34.925,763.11125,125157.3774
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39241,51721,1,711,SO51721,15.0,19.2445,274.234125,109948.7407
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39293,51721,1,808,SO51721,16.0,24.497,372.3544,109948.7407
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39371,51734,7,712,SO51734,24.0,4.9445,112.7346,95639.9897
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39390,51703,6,998,SO51703,15.0,296.9945,4232.171625,56754.558
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39423,51751,8,884,SO51751,21.0,29.6945,592.405275,65705.6659
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39458,51734,7,715,SO51734,19.0,27.4945,496.275725,95639.9897
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39516,51721,1,870,SO51721,24.0,2.7445,62.5746,109948.7407
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39568,51703,6,859,SO51703,18.0,13.4695,230.32845,56754.558
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39599,51748,2,884,SO51748,15.0,29.6945,423.146625,60652.5416
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39680,51721,1,877,SO51721,16.0,4.3725,66.462,109948.7407
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39691,51751,8,712,SO51751,19.0,4.9445,89.248225,65705.6659
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39703,51864,5,867,SO51864,18.0,38.4945,658.25595,4324.8038
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39709,51741,2,875,SO51741,19.0,4.9445,89.248225,3340.8244
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39719,51864,5,869,SO51864,15.0,38.4945,548.546625,4324.8038
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39762,51774,7,715,SO51774,16.0,27.4945,417.9164,53390.7048
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39778,51789,1,715,SO51789,17.0,27.4945,444.036175,68951.9035
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39839,51853,5,869,SO51853,17.0,38.4945,621.686175,39982.632
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39863,51853,5,867,SO51853,23.0,38.4945,841.104825,39982.632
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39874,51837,8,715,SO51837,15.0,27.4945,391.796625,77823.9958
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,39934,51748,2,864,SO51748,15.0,34.925,497.68125,60652.5416
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40039,51752,7,869,SO51752,15.0,38.4945,548.546625,64531.1148
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40073,51734,7,711,SO51734,16.0,19.2445,292.5164,95639.9897
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40151,51809,4,869,SO51809,16.0,38.4945,585.1164,49526.7416
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40175,51809,4,867,SO51809,18.0,38.4945,658.25595,49526.7416
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40318,51774,7,864,SO51774,18.0,34.925,597.2175,53390.7048
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40322,51810,2,715,SO51810,18.0,27.4945,470.15595,51558.3371
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40426,51850,6,883,SO51850,15.0,29.6945,423.146625,75829.6463
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40462,51837,8,864,SO51837,15.0,34.925,497.68125,77823.9958
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40503,51845,4,867,SO51845,17.0,38.4945,621.686175,52243.3825
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40504,51734,7,877,SO51734,16.0,4.3725,66.462,95639.9897
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40702,51810,2,864,SO51810,24.0,34.925,796.29,51558.3371
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40721,51826,1,972,SO51826,16.0,668.1675,10156.146,81561.0362
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,40951,51822,3,867,SO51822,17.0,38.4945,621.686175,145454.366
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,41034,51822,3,783,SO51822,15.0,1262.2445,17986.984125,145454.366
759,2013,2,6,30,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,31/5/2011 0:00,30/5/2014 0:00,15,-24.0,41087,51839,6,884,SO51839,16.0,29.6945,451.3564,48214.1832
